website,snapshot_number,snapshot_date,start_date_str,end_date_str,ttt,los,name,rating,price,index_in_page,reviews_amount
Booking,2,22 May 2024,23 May 2024,24 May 2024,1,1,Margaritaville Resort Times Square,"8.7
Scored 8.7","₪ 1,344",54,"3,054 reviews"
Booking,2,22 May 2024,23 May 2024,24 May 2024,1,1,Renaissance New York Chelsea Hotel,"8.0
Scored 8.0","₪ 1,060",55,870 reviews
Booking,2,22 May 2024,23 May 2024,24 May 2024,1,1,Fairfield Inn & Suites by Marriott New York Manhattan/Chelsea,"7.8
Scored 7.8",₪ 808,56,"1,006 reviews"
Booking,2,22 May 2024,23 May 2024,24 May 2024,1,1,Hotel Edison Times Square,"7.4
Scored 7.4",₪ 976,57,"15,319 reviews"
Booking,2,22 May 2024,23 May 2024,24 May 2024,1,1,NH Collection New York Madison Avenue,"8.3
Scored 8.3","₪ 1,329",58,"1,988 reviews"
Booking,2,22 May 2024,23 May 2024,24 May 2024,1,1,Hilton Garden Inn New York - Times Square Central,"7.6
Scored 7.6",₪ 892,59,"2,219 reviews"
Booking,2,22 May 2024,23 May 2024,24 May 2024,1,1,Tuscany by LuxUrban,"7.3
Scored 7.3",₪ 892,60,"2,340 reviews"
Booking,2,22 May 2024,23 May 2024,24 May 2024,1,1,Courtyard by Marriott New York Manhattan / Soho,"8.0
Scored 8.0",₪ 879,61,310 reviews
Booking,2,22 May 2024,23 May 2024,24 May 2024,1,1,Hilton Garden Inn New York/Manhattan-Chelsea,"7.9
Scored 7.9",₪ 892,62,"4,390 reviews"
Booking,2,22 May 2024,23 May 2024,24 May 2024,1,1,Embassy Suites By Hilton New York Manhattan Times Square,"7.8
Scored 7.8","₪ 1,060",63,"4,478 reviews"
Booking,2,22 May 2024,23 May 2024,24 May 2024,1,1,"EVEN Hotel New York - Midtown East, an IHG Hotel","8.2
Scored 8.2",₪ 871,64,"1,302 reviews"
Booking,2,22 May 2024,23 May 2024,24 May 2024,1,1,Riu Plaza New York Times Square,"8.4
Scored 8.4","₪ 1,225",65,"7,500 reviews"
Booking,2,22 May 2024,23 May 2024,24 May 2024,1,1,Hilton Garden Inn West 35th Street,"8.3
Scored 8.3",₪ 934,66,"2,957 reviews"
Booking,2,22 May 2024,23 May 2024,24 May 2024,1,1,Royalton New York,"7.7
Scored 7.7","₪ 1,065",67,"2,420 reviews"
Booking,2,22 May 2024,23 May 2024,24 May 2024,1,1,DoubleTree by Hilton New York Downtown,"7.3
Scored 7.3",₪ 808,68,"4,001 reviews"
Booking,2,22 May 2024,23 May 2024,24 May 2024,1,1,INNSiDE by Meliá New York Nomad,"8.5
Scored 8.5",₪ 934,69,984 reviews
Booking,2,22 May 2024,23 May 2024,24 May 2024,1,1,Pod Times Square,"8.1
Scored 8.1",₪ 850,70,"22,014 reviews"
Booking,2,22 May 2024,23 May 2024,24 May 2024,1,1,"Crowne Plaza HY36 Midtown Manhattan, an IHG Hotel","8.4
Scored 8.4",₪ 934,71,777 reviews
Booking,2,22 May 2024,23 May 2024,24 May 2024,1,1,Arlo Midtown,"8.7
Scored 8.7",₪ 954,72,"5,715 reviews"
Booking,2,22 May 2024,23 May 2024,24 May 2024,1,1,LUMA Hotel - Times Square,"9.0
Scored 9.0","₪ 1,170",73,"3,876 reviews"
Booking,2,22 May 2024,23 May 2024,24 May 2024,1,1,Residence Inn by Marriott New York Manhattan/Times Square,"8.0
Scored 8.0","₪ 1,026",74,"6,304 reviews"
Booking,2,22 May 2024,23 May 2024,24 May 2024,1,1,Millennium Hotel Broadway Times Square,"7.3
Scored 7.3",₪ 968,75,"7,720 reviews"
Booking,2,22 May 2024,23 May 2024,24 May 2024,1,1,"The New Yorker, A Wyndham Hotel","7.7
Scored 7.7",₪ 930,76,"14,996 reviews"
Booking,2,22 May 2024,23 May 2024,24 May 2024,1,1,Aloft Manhattan Downtown - Financial District,"7.4
Scored 7.4",₪ 808,77,"1,187 reviews"
Booking,2,22 May 2024,23 May 2024,24 May 2024,1,1,Hilton Garden Inn New York Times Square North,"7.7
Scored 7.7",₪ 976,78,"2,763 reviews"
Booking,2,22 May 2024,23 May 2024,24 May 2024,1,1,The FIDI Hotel,"8.2
Scored 8.2",₪ 808,79,"1,014 reviews"
Booking,2,22 May 2024,23 May 2024,24 May 2024,1,1,Millennium Premier New York Times Square,"7.1
Scored 7.1",₪ 907,80,"1,416 reviews"
Booking,2,22 May 2024,23 May 2024,24 May 2024,1,1,citizenM New York Bowery,"8.7
Scored 8.7","₪ 1,018",81,"3,056 reviews"
Booking,2,22 May 2024,23 May 2024,24 May 2024,1,1,Pestana CR7 Times Square,"8.2
Scored 8.2",₪ 917,82,"2,362 reviews"
Booking,2,22 May 2024,23 May 2024,24 May 2024,1,1,"U Hotel Fifth Avenue, Empire State Building","7.9
Scored 7.9",₪ 858,83,"2,982 reviews"
Booking,2,22 May 2024,23 May 2024,24 May 2024,1,1,Moxy NYC Chelsea,"8.3
Scored 8.3","₪ 1,187",84,"3,351 reviews"
Booking,2,22 May 2024,23 May 2024,24 May 2024,1,1,Hyatt Place New York/Midtown-South,"8.2
Scored 8.2","₪ 1,102",85,"3,239 reviews"
Booking,2,22 May 2024,23 May 2024,24 May 2024,1,1,The Chelsean New York,"7.0
Scored 7.0",₪ 850,86,"1,509 reviews"
Booking,2,22 May 2024,23 May 2024,24 May 2024,1,1,citizenM New York Times Square,"8.6
Scored 8.6","₪ 1,115",87,"3,832 reviews"
Booking,2,22 May 2024,23 May 2024,24 May 2024,1,1,CIVILIAN Hotel,"8.6
Scored 8.6","₪ 1,018",88,"3,652 reviews"
Booking,2,22 May 2024,23 May 2024,24 May 2024,1,1,"The Bernic Hotel New York City,Tapestry Collection by Hilton","8.1
Scored 8.1",₪ 892,89,"1,045 reviews"
Booking,2,22 May 2024,23 May 2024,24 May 2024,1,1,Citadines Connect Fifth Avenue New York,"7.5
Scored 7.5",₪ 859,90,"3,045 reviews"
Booking,2,22 May 2024,23 May 2024,24 May 2024,1,1,SoHo 54,"7.1
Scored 7.1",₪ 808,91,"2,751 reviews"
Booking,2,22 May 2024,23 May 2024,24 May 2024,1,1,Courtyard New York Manhattan/Midtown West,"8.5
Scored 8.5","₪ 1,166",92,"2,709 reviews"
Booking,2,22 May 2024,23 May 2024,24 May 2024,1,1,Home2 Suites By Hilton New York Times Square,"7.7
Scored 7.7","₪ 1,026",93,597 reviews
Booking,2,22 May 2024,23 May 2024,24 May 2024,1,1,Riu Plaza Manhattan Times Square,"8.6
Scored 8.6","₪ 1,393",94,"11,580 reviews"
Booking,2,22 May 2024,23 May 2024,24 May 2024,1,1,Four Points by Sheraton Midtown - Times Square,"8.1
Scored 8.1","₪ 1,018",95,"2,225 reviews"
Booking,2,22 May 2024,23 May 2024,24 May 2024,1,1,"Dream Midtown, by Hyatt","7.5
Scored 7.5",₪ 959,96,"1,226 reviews"
Booking,2,22 May 2024,23 May 2024,24 May 2024,1,1,The Gregorian New York City,"8.3
Scored 8.3",₪ 997,97,475 reviews
Booking,2,22 May 2024,23 May 2024,24 May 2024,1,1,The Belvedere Hotel,"8.0
Scored 8.0",₪ 942,98,"5,485 reviews"
Booking,2,22 May 2024,23 May 2024,24 May 2024,1,1,Hampton Inn Manhattan-35th St Empire State Bldg,"8.2
Scored 8.2","₪ 1,018",99,"6,238 reviews"
Booking,2,22 May 2024,23 May 2024,24 May 2024,1,1,NoMo SoHo,"7.5
Scored 7.5","₪ 1,061",100,"1,172 reviews"
Booking,2,22 May 2024,23 May 2024,24 May 2024,1,1,Pestana Park Avenue,"8.6
Scored 8.6",₪ 991,101,"1,137 reviews"
Booking,2,22 May 2024,23 May 2024,24 May 2024,1,1,Hyatt Centric Wall Street New York,"8.2
Scored 8.2","₪ 1,034",102,576 reviews
Booking,2,22 May 2024,23 May 2024,24 May 2024,1,1,"Le Meridien New York, Central Park by Marriott","7.0
Scored 7.0","₪ 1,271",103,540 reviews
Booking,2,22 May 2024,23 May 2024,24 May 2024,1,1,Nolitan Hotel SoHo - New York,"8.0
Scored 8.0",₪ 955,104,"1,367 reviews"
Booking,2,22 May 2024,23 May 2024,24 May 2024,1,1,45 Times Square Hotel,"8.3
Scored 8.3","₪ 1,044",105,"1,556 reviews"
Booking,2,22 May 2024,23 May 2024,24 May 2024,1,1,Hilton New York Fashion District,"7.3
Scored 7.3",₪ 934,106,734 reviews
Booking,2,22 May 2024,23 May 2024,24 May 2024,1,1,Royalton Park Avenue,"8.3
Scored 8.3","₪ 1,376",107,"1,865 reviews"
Booking,2,22 May 2024,23 May 2024,24 May 2024,1,1,Hotel Hayden New York,"7.1
Scored 7.1",₪ 902,108,"2,620 reviews"
Booking,2,22 May 2024,23 May 2024,24 May 2024,1,1,"Kimpton Hotel Eventi, an IHG Hotel","8.3
Scored 8.3","₪ 1,173",109,581 reviews
Booking,2,22 May 2024,23 May 2024,24 May 2024,1,1,"Holiday Inn Express - Times Square South, an IHG Hotel","7.8
Scored 7.8",₪ 976,110,"3,654 reviews"
Booking,2,22 May 2024,23 May 2024,24 May 2024,1,1,"Holiday Inn New York City - Times Square, an IHG Hotel","7.7
Scored 7.7",₪ 808,111,"2,119 reviews"
Booking,2,22 May 2024,23 May 2024,24 May 2024,1,1,"The Time New York, part of JdV by Hyatt","7.5
Scored 7.5",₪ 959,112,"1,812 reviews"
Booking,2,22 May 2024,23 May 2024,24 May 2024,1,1,Park Terrace Hotel,"8.7
Scored 8.7","₪ 1,399",113,"3,518 reviews"
Booking,2,22 May 2024,23 May 2024,24 May 2024,1,1,UNTITLED 3 Freeman Alley,"8.6
Scored 8.6",₪ 877,114,262 reviews
Booking,2,22 May 2024,23 May 2024,24 May 2024,1,1,"Club Quarters Hotel World Trade Center, New York","8.2
Scored 8.2",₪ 894,115,"4,064 reviews"
Booking,2,22 May 2024,23 May 2024,24 May 2024,1,1,HGU New York,"7.6
Scored 7.6",₪ 980,116,"2,033 reviews"
Booking,2,22 May 2024,23 May 2024,24 May 2024,1,1,The Moore,"8.5
Scored 8.5","₪ 1,130",117,"1,588 reviews"
Booking,2,22 May 2024,23 May 2024,24 May 2024,1,1,Radio City Apartments,"8.5
Scored 8.5",₪ 724,118,"5,898 reviews"
Booking,2,22 May 2024,23 May 2024,24 May 2024,1,1,"InterContinental New York Barclay Hotel, an IHG Hotel","8.0
Scored 8.0","₪ 1,269",119,"1,537 reviews"
Booking,2,22 May 2024,23 May 2024,24 May 2024,1,1,Hilton New York Times Square,"7.5
Scored 7.5","₪ 1,051",120,725 reviews
Booking,2,22 May 2024,23 May 2024,24 May 2024,1,1,The Manhattan at Times Square,"5.6
Scored 5.6",₪ 970,121,"7,389 reviews"
Booking,2,22 May 2024,23 May 2024,24 May 2024,1,1,Hampton Inn Manhattan Chelsea,"7.7
Scored 7.7",₪ 976,122,"1,845 reviews"
Booking,2,22 May 2024,23 May 2024,24 May 2024,1,1,Hyatt Centric Midtown 5th Avenue New York,"8.1
Scored 8.1","₪ 1,271",123,719 reviews
Booking,2,22 May 2024,23 May 2024,24 May 2024,1,1,Courtyard New York Manhattan/Midtown East,"8.0
Scored 8.0","₪ 1,060",124,"1,537 reviews"
Booking,2,22 May 2024,23 May 2024,24 May 2024,1,1,Tempo By Hilton New York Times Square,"8.5
Scored 8.5","₪ 1,275",125,609 reviews
Booking,2,22 May 2024,23 May 2024,24 May 2024,1,1,The Westin New York Grand Central,"8.1
Scored 8.1","₪ 1,102",126,836 reviews
Booking,2,22 May 2024,23 May 2024,24 May 2024,1,1,Hilton Garden Inn New York/Tribeca,"7.5
Scored 7.5",₪ 892,127,655 reviews
Booking,2,22 May 2024,23 May 2024,24 May 2024,1,1,Hampton Inn Madison Square Garden,"7.5
Scored 7.5",₪ 976,128,"1,218 reviews"
Booking,2,22 May 2024,23 May 2024,24 May 2024,1,1,Residence Inn by Marriott New York Manhattan/ Midtown Eastside,"8.4
Scored 8.4","₪ 1,077",129,416 reviews
Booking,2,22 May 2024,23 May 2024,24 May 2024,1,1,W New York - Times Square,"7.7
Scored 7.7","₪ 1,399",130,"1,410 reviews"
Booking,2,22 May 2024,23 May 2024,24 May 2024,1,1,"The Jewel Hotel, New York","8.6
Scored 8.6","₪ 1,189",131,"2,910 reviews"
Booking,2,22 May 2024,23 May 2024,24 May 2024,1,1,Fairfield Inn & Suites by Marriott New York Manhattan/Central Park,"7.9
Scored 7.9","₪ 1,102",132,"1,240 reviews"
Booking,2,22 May 2024,23 May 2024,24 May 2024,1,1,DoubleTree by Hilton New York Times Square South,"7.9
Scored 7.9","₪ 1,157",133,"6,047 reviews"
Booking,2,22 May 2024,23 May 2024,24 May 2024,1,1,Arlo SoHo,"8.0
Scored 8.0","₪ 1,102",134,"2,102 reviews"
Booking,2,22 May 2024,23 May 2024,24 May 2024,1,1,Millennium Downtown New York,"7.4
Scored 7.4","₪ 1,039",135,"4,974 reviews"
Booking,2,22 May 2024,23 May 2024,24 May 2024,1,1,"Candlewood Suites NYC -Times Square, an IHG Hotel","7.5
Scored 7.5",₪ 878,136,"1,982 reviews"
Booking,2,22 May 2024,23 May 2024,24 May 2024,1,1,Hotel 48LEX New York,"7.7
Scored 7.7",₪ 963,137,390 reviews
Booking,2,22 May 2024,23 May 2024,24 May 2024,1,1,Courtyard by Marriott New York Manhattan/Central Park,"8.2
Scored 8.2","₪ 1,397",138,"5,646 reviews"
Booking,2,22 May 2024,23 May 2024,24 May 2024,1,1,Iroquois New York Times Square,"8.2
Scored 8.2","₪ 1,254",139,"2,731 reviews"
Booking,2,22 May 2024,23 May 2024,24 May 2024,1,1,Lex Hotel NYC,"8.1
Scored 8.1",₪ 888,140,"1,185 reviews"
Booking,2,22 May 2024,23 May 2024,24 May 2024,1,1,Motto by Hilton New York City Chelsea,"8.6
Scored 8.6","₪ 1,002",141,"2,549 reviews"
Booking,2,22 May 2024,23 May 2024,24 May 2024,1,1,Aliz Hotel Times Square,"8.0
Scored 8.0","₪ 1,029",142,"5,426 reviews"
Booking,2,22 May 2024,23 May 2024,24 May 2024,1,1,Soho Grand Hotel,"8.3
Scored 8.3","₪ 1,645",143,"1,783 reviews"
Booking,2,22 May 2024,23 May 2024,24 May 2024,1,1,Mondrian Park Avenue,"6.6
Scored 6.6",₪ 962,144,"1,338 reviews"
Booking,2,22 May 2024,23 May 2024,24 May 2024,1,1,Hyatt Centric Times Square New York,"8.3
Scored 8.3","₪ 1,423",145,"1,250 reviews"
Booking,2,22 May 2024,23 May 2024,24 May 2024,1,1,Henn na Hotel New York,"8.5
Scored 8.5",₪ 888,146,"3,024 reviews"
Booking,2,22 May 2024,23 May 2024,24 May 2024,1,1,La Quinta by Wyndham Time Square South,"8.3
Scored 8.3","₪ 1,111",147,"3,893 reviews"
Booking,2,22 May 2024,23 May 2024,24 May 2024,1,1,Heritage Hotel New York City,"7.2
Scored 7.2",₪ 791,148,"3,430 reviews"
Booking,2,22 May 2024,23 May 2024,24 May 2024,1,1,33 Seaport Hotel New York,"8.6
Scored 8.6","₪ 1,974",149,488 reviews
Booking,2,22 May 2024,23 May 2024,24 May 2024,1,1,"Hotel 50 Bowery, part of JdV by Hyatt","8.5
Scored 8.5","₪ 1,105",150,927 reviews
Booking,2,22 May 2024,23 May 2024,25 May 2024,1,2,Walker Hotel Tribeca,"8.0
Scored 8.0","₪ 1,863",1,"1,702 reviews"
Booking,2,22 May 2024,23 May 2024,25 May 2024,1,2,"Hotel Shocard Broadway, Times Square","7.3
Scored 7.3","₪ 3,605",2,"2,305 reviews"
Booking,2,22 May 2024,23 May 2024,25 May 2024,1,2,Hyatt Place NYC Chelsea,"7.9
Scored 7.9","₪ 1,784",3,"15,192 reviews"
Booking,2,22 May 2024,23 May 2024,25 May 2024,1,2,Element Times Square West,"7.7
Scored 7.7","₪ 1,631",4,"7,316 reviews"
Booking,2,22 May 2024,23 May 2024,25 May 2024,1,2,Fairfield Inn & Suites By Marriott New York Manhattan/Times Square,"8.0
Scored 8.0","₪ 1,759",5,"5,598 reviews"
Booking,2,22 May 2024,23 May 2024,25 May 2024,1,2,Wingate by Wyndham New York Midtown South/5th Ave,"8.1
Scored 8.1","₪ 1,776",6,"2,062 reviews"
Booking,2,22 May 2024,23 May 2024,25 May 2024,1,2,Broadway Plaza Hotel,"8.7
Scored 8.7","₪ 1,738",7,845 reviews
Booking,2,22 May 2024,23 May 2024,25 May 2024,1,2,Sheraton Tribeca New York Hotel,"7.7
Scored 7.7","₪ 1,700",8,"3,277 reviews"
Booking,2,22 May 2024,23 May 2024,25 May 2024,1,2,Omni Berkshire Place,"8.7
Scored 8.7","₪ 1,851",9,"1,275 reviews"
Booking,2,22 May 2024,23 May 2024,25 May 2024,1,2,Four Points by Sheraton Manhattan Midtown West,"8.1
Scored 8.1","₪ 1,730",10,"2,226 reviews"
Booking,2,22 May 2024,23 May 2024,25 May 2024,1,2,DoubleTree by Hilton Hotel New York City - Chelsea,"7.3
Scored 7.3","₪ 1,759",11,"2,488 reviews"
Booking,2,22 May 2024,23 May 2024,25 May 2024,1,2,Fairfield Inn & Suites by Marriott New York Manhattan/Fifth Avenue,"7.4
Scored 7.4","₪ 1,742",12,582 reviews
Booking,2,22 May 2024,23 May 2024,25 May 2024,1,2,TownePlace Suites by Marriott New York Manhattan/Chelsea,"8.1
Scored 8.1","₪ 1,953",13,"6,035 reviews"
Booking,2,22 May 2024,23 May 2024,25 May 2024,1,2,Delta Hotels by Marriott New York Times Square,"7.7
Scored 7.7","₪ 1,742",14,"2,498 reviews"
Booking,2,22 May 2024,23 May 2024,25 May 2024,1,2,AC Hotel by Marriott New York Downtown,"8.5
Scored 8.5","₪ 1,784",15,"1,763 reviews"
Booking,2,22 May 2024,23 May 2024,25 May 2024,1,2,Aloft New York Chelsea,"7.5
Scored 7.5","₪ 1,576",16,54 reviews
Booking,2,22 May 2024,23 May 2024,25 May 2024,1,2,M Social Hotel Times Square New York,"8.4
Scored 8.4","₪ 2,112",17,"10,662 reviews"
Booking,2,22 May 2024,23 May 2024,25 May 2024,1,2,MOXY NYC Times Square,"8.1
Scored 8.1","₪ 1,776",18,"7,661 reviews"
Booking,2,22 May 2024,23 May 2024,25 May 2024,1,2,Courtyard by Marriott Times Square West,"8.2
Scored 8.2","₪ 1,842",19,"2,737 reviews"
Booking,2,22 May 2024,23 May 2024,25 May 2024,1,2,"The Draper New York, Tapestry Collection by Hilton","8.4
Scored 8.4","₪ 1,868",20,"1,465 reviews"
Booking,2,22 May 2024,23 May 2024,25 May 2024,1,2,Four Points by Sheraton Manhattan SoHo Village,"7.6
Scored 7.6","₪ 1,658",21,897 reviews
Booking,2,22 May 2024,23 May 2024,25 May 2024,1,2,The Herald by LuxUrban,"7.8
Scored 7.8","₪ 1,599",22,"6,760 reviews"
Booking,2,22 May 2024,23 May 2024,25 May 2024,1,2,Hyatt Place New York City/Times Square,"7.6
Scored 7.6","₪ 2,091",23,"21,704 reviews"
Booking,2,22 May 2024,23 May 2024,25 May 2024,1,2,City Club Hotel,"7.2
Scored 7.2","₪ 1,487",24,"2,123 reviews"
