website,snapshot_number,snapshot_date,start_date_str,end_date_str,ttt,los,name,rating,price,index_in_page,reviews_amount
Booking,4,13 June 2024,14 June 2024,15 June 2024,1,1,Four Points by Sheraton New York Downtown,"2,306 reviews",₪ 728,25,"2,306 reviews"
Booking,4,13 June 2024,14 June 2024,16 June 2024,1,2,Merrion Row Hotel and Public House,700 reviews,"₪ 2,208",1,700 reviews
Booking,4,13 June 2024,14 June 2024,16 June 2024,1,2,"The Cloud One New York-Downtown, by the Motel One Group","4,486 reviews","₪ 1,710",2,"4,486 reviews"
Booking,4,13 June 2024,14 June 2024,16 June 2024,1,2,"The Historic Blue Angel Hotel Lexington Ave, Ascend Hotel Collection",951 reviews,"₪ 1,548",3,951 reviews
Booking,4,13 June 2024,14 June 2024,16 June 2024,1,2,Wingate by Wyndham New York Midtown South/5th Ave,"2,096 reviews","₪ 1,746",4,"2,096 reviews"
Booking,4,13 June 2024,14 June 2024,16 June 2024,1,2,TownePlace Suites by Marriott New York Manhattan/Times Square,"1,597 reviews","₪ 1,781",5,"1,597 reviews"
Booking,4,13 June 2024,14 June 2024,16 June 2024,1,2,Best Western Premier Empire State Hotel,"1,412 reviews","₪ 1,718",6,"1,412 reviews"
Booking,4,13 June 2024,14 June 2024,16 June 2024,1,2,Residence Inn by Marriott New York Manhattan/ Midtown Eastside,412 reviews,"₪ 1,894",7,412 reviews
Booking,4,13 June 2024,14 June 2024,16 June 2024,1,2,Da Vinci Hotel,"1,233 reviews","₪ 1,279",8,"1,233 reviews"
Booking,4,13 June 2024,14 June 2024,16 June 2024,1,2,Courtyard by Marriott New York Manhattan/Central Park,"5,681 reviews","₪ 2,217",9,"5,681 reviews"
Booking,4,13 June 2024,14 June 2024,16 June 2024,1,2,Hotel 309,"1,492 reviews","₪ 1,054",10,"1,492 reviews"
Booking,4,13 June 2024,14 June 2024,16 June 2024,1,2,Henn na Hotel New York,"3,090 reviews","₪ 1,863",11,"3,090 reviews"
Booking,4,13 June 2024,14 June 2024,16 June 2024,1,2,Fairfield Inn & Suites by Marriott New York Manhattan/Fifth Avenue,584 reviews,"₪ 1,710",12,584 reviews
Booking,4,13 June 2024,14 June 2024,16 June 2024,1,2,UNTITLED 3 Freeman Alley,282 reviews,"₪ 1,763",13,282 reviews
Booking,4,13 June 2024,14 June 2024,16 June 2024,1,2,Renaissance New York Midtown Hotel,"1,434 reviews","₪ 2,093",14,"1,434 reviews"
Booking,4,13 June 2024,14 June 2024,16 June 2024,1,2,The Pearl Hotel,"1,905 reviews","₪ 2,048",15,"1,905 reviews"
Booking,4,13 June 2024,14 June 2024,16 June 2024,1,2,"U Hotel Fifth Avenue, Empire State Building","3,036 reviews","₪ 1,593",16,"3,036 reviews"
Booking,4,13 June 2024,14 June 2024,16 June 2024,1,2,Delta Hotels by Marriott New York Times Square,"2,658 reviews","₪ 1,836",17,"2,658 reviews"
Booking,4,13 June 2024,14 June 2024,16 June 2024,1,2,"Holiday Inn Express - Times Square, an IHG Hotel","2,750 reviews","₪ 1,509",18,"2,750 reviews"
Booking,4,13 June 2024,14 June 2024,16 June 2024,1,2,"The Draper New York, Tapestry Collection by Hilton","1,479 reviews","₪ 1,836",19,"1,479 reviews"
Booking,4,13 June 2024,14 June 2024,16 June 2024,1,2,Cambria Hotel New York - Chelsea,"3,844 reviews","₪ 1,884",20,"3,844 reviews"
Booking,4,13 June 2024,14 June 2024,16 June 2024,1,2,"EVEN Hotel New York - Midtown East, an IHG Hotel","1,307 reviews","₪ 1,794",21,"1,307 reviews"
Booking,4,13 June 2024,14 June 2024,16 June 2024,1,2,Margaritaville Resort Times Square,"3,134 reviews","₪ 2,390",22,"3,134 reviews"
Booking,4,13 June 2024,14 June 2024,16 June 2024,1,2,Royalton New York,"2,450 reviews","₪ 1,945",23,"2,450 reviews"
Booking,4,13 June 2024,14 June 2024,16 June 2024,1,2,Fairfield Inn & Suites By Marriott New York Manhattan/Times Square,"5,660 reviews","₪ 1,959",24,"5,660 reviews"
Booking,4,13 June 2024,14 June 2024,16 June 2024,1,2,Sanctuary Hotel New York,"1,363 reviews","₪ 1,904",25,"1,363 reviews"
Booking,4,13 June 2024,14 June 2024,16 June 2024,1,2,Fairfield Inn & Suites by Marriott New York Manhattan/Chelsea,"1,000 reviews","₪ 1,710",26,"1,000 reviews"
Booking,4,13 June 2024,14 June 2024,16 June 2024,1,2,Residence Inn New York Downtown Manhattan/Financial District,721 reviews,"₪ 1,640",27,721 reviews
Booking,4,13 June 2024,14 June 2024,16 June 2024,1,2,Hilton Garden Inn New York Times Square South,"4,286 reviews","₪ 1,946",28,"4,286 reviews"
Booking,4,13 June 2024,14 June 2024,16 June 2024,1,2,Grayson Hotel,674 reviews,"₪ 2,176",29,674 reviews
Booking,4,13 June 2024,14 June 2024,16 June 2024,1,2,Hilton Garden Inn NYC Financial Center/Manhattan Downtown,"5,064 reviews","₪ 1,794",30,"5,064 reviews"
Booking,4,13 June 2024,14 June 2024,16 June 2024,1,2,Riverside Tower Hotel,556 reviews,"₪ 1,633",31,556 reviews
Booking,4,13 June 2024,14 June 2024,16 June 2024,1,2,SpringHill Suites by Marriott New York Manhattan/Times Square South,"7,296 reviews","₪ 1,963",32,"7,296 reviews"
Booking,4,13 June 2024,14 June 2024,16 June 2024,1,2,The Moore,"1,629 reviews","₪ 2,044",33,"1,629 reviews"
Booking,4,13 June 2024,14 June 2024,16 June 2024,1,2,Hampton Inn Manhattan/Downtown- Financial District,682 reviews,"₪ 1,625",34,682 reviews
Booking,4,13 June 2024,14 June 2024,16 June 2024,1,2,Eurostars Wall Street,"1,153 reviews","₪ 1,633",35,"1,153 reviews"
Booking,4,13 June 2024,14 June 2024,16 June 2024,1,2,"Park South Hotel, part of JdV by Hyatt",307 reviews,"₪ 1,995",36,307 reviews
Booking,4,13 June 2024,14 June 2024,16 June 2024,1,2,DoubleTree by Hilton New York Downtown,"4,030 reviews","₪ 1,583",37,"4,030 reviews"
Booking,4,13 June 2024,14 June 2024,16 June 2024,1,2,Four Points by Sheraton Manhattan Midtown West,"2,223 reviews","₪ 1,930",38,"2,223 reviews"
Booking,4,13 June 2024,14 June 2024,16 June 2024,1,2,Sheraton Tribeca New York Hotel,"3,330 reviews","₪ 1,710",39,"3,330 reviews"
Booking,4,13 June 2024,14 June 2024,16 June 2024,1,2,Doubletree By Hilton New York Times Square West,"14,261 reviews","₪ 1,794",40,"14,261 reviews"
Booking,4,13 June 2024,14 June 2024,16 June 2024,1,2,Renaissance New York Chelsea Hotel,892 reviews,"₪ 1,963",41,892 reviews
Booking,4,13 June 2024,14 June 2024,16 June 2024,1,2,Artezen Hotel,"1,082 reviews","₪ 2,192",42,"1,082 reviews"
Booking,4,13 June 2024,14 June 2024,16 June 2024,1,2,TownePlace Suites by Marriott New York Manhattan/Chelsea,"6,198 reviews","₪ 1,963",43,"6,198 reviews"
Booking,4,13 June 2024,14 June 2024,16 June 2024,1,2,Four Points by Sheraton New York Downtown,"2,306 reviews","₪ 1,583",44,"2,306 reviews"
Booking,4,13 June 2024,14 June 2024,16 June 2024,1,2,Residence Inn by Marriott New York Downtown Manhattan/World Trade Center Area,"1,685 reviews","₪ 1,981",45,"1,685 reviews"
Booking,4,13 June 2024,14 June 2024,16 June 2024,1,2,Pod Times Square,"22,267 reviews","₪ 1,752",46,"22,267 reviews"
Booking,4,13 June 2024,14 June 2024,16 June 2024,1,2,Hilton Garden Inn New York/Midtown Park Avenue,"1,914 reviews","₪ 1,845",47,"1,914 reviews"
Booking,4,13 June 2024,14 June 2024,16 June 2024,1,2,SpringHill Suites by Marriott New York Manhattan Chelsea,"8,870 reviews","₪ 2,048",48,"8,870 reviews"
Booking,4,13 June 2024,14 June 2024,16 June 2024,1,2,Hotel Hayden New York,"2,683 reviews","₪ 1,707",49,"2,683 reviews"
Booking,4,13 June 2024,14 June 2024,16 June 2024,1,2,Hampton Inn Manhattan-35th St Empire State Bldg,"6,380 reviews","₪ 1,968",50,"6,380 reviews"
Booking,4,13 June 2024,14 June 2024,16 June 2024,1,2,The Manhattan Club,"3,621 reviews","₪ 2,179",51,"3,621 reviews"
Booking,4,13 June 2024,14 June 2024,16 June 2024,1,2,Hyatt Place New York/Midtown-South,"3,276 reviews","₪ 2,074",52,"3,276 reviews"
Booking,4,13 June 2024,14 June 2024,16 June 2024,1,2,Four Points by Sheraton Manhattan SoHo Village,897 reviews,"₪ 1,710",53,897 reviews
Booking,4,13 June 2024,14 June 2024,16 June 2024,1,2,The Chelsean New York,"1,624 reviews","₪ 1,625",54,"1,624 reviews"
Booking,4,13 June 2024,14 June 2024,16 June 2024,1,2,"Hotel Indigo NYC Financial District, an IHG Hotel","1,096 reviews","₪ 1,752",55,"1,096 reviews"
Booking,4,13 June 2024,14 June 2024,16 June 2024,1,2,NH Collection New York Madison Avenue,"2,010 reviews","₪ 2,727",56,"2,010 reviews"
Booking,4,13 June 2024,14 June 2024,16 June 2024,1,2,Hilton Garden Inn New York Times Square North,"2,803 reviews","₪ 2,090",57,"2,803 reviews"
Booking,4,13 June 2024,14 June 2024,16 June 2024,1,2,"Holiday Inn Express New York City Chelsea, an IHG Hotel","3,917 reviews","₪ 1,775",58,"3,917 reviews"
Booking,4,13 June 2024,14 June 2024,16 June 2024,1,2,Hyatt Centric Midtown 5th Avenue New York,770 reviews,"₪ 2,162",59,770 reviews
Booking,4,13 June 2024,14 June 2024,16 June 2024,1,2,Hyatt Grand Central New York,"2,617 reviews","₪ 1,914",60,"2,617 reviews"
Booking,4,13 June 2024,14 June 2024,16 June 2024,1,2,DoubleTree by Hilton New York Times Square South,"6,041 reviews","₪ 2,090",61,"6,041 reviews"
Booking,4,13 June 2024,14 June 2024,16 June 2024,1,2,Bryant Park Hotel,"1,194 reviews","₪ 2,526",62,"1,194 reviews"
Booking,4,13 June 2024,14 June 2024,16 June 2024,1,2,Courtyard New York Downtown Manhattan/Financial District,"1,651 reviews","₪ 1,667",63,"1,651 reviews"
Booking,4,13 June 2024,14 June 2024,16 June 2024,1,2,"Crowne Plaza Times Square Manhattan, an IHG Hotel","6,771 reviews","₪ 2,133",64,"6,771 reviews"
Booking,4,13 June 2024,14 June 2024,16 June 2024,1,2,"The New Yorker, A Wyndham Hotel","15,227 reviews","₪ 1,956",65,"15,227 reviews"
Booking,4,13 June 2024,14 June 2024,16 June 2024,1,2,"EVEN Hotel New York - Times Square South, an IHG Hotel",564 reviews,"₪ 2,061",66,564 reviews
Booking,4,13 June 2024,14 June 2024,16 June 2024,1,2,The Gregorian New York City,565 reviews,"₪ 2,048",67,565 reviews
Booking,4,13 June 2024,14 June 2024,16 June 2024,1,2,Courtyard by Marriott New York Manhattan/ Fifth Avenue,"1,292 reviews","₪ 2,090",68,"1,292 reviews"
Booking,4,13 June 2024,14 June 2024,16 June 2024,1,2,"InterContinental New York Barclay Hotel, an IHG Hotel","1,561 reviews","₪ 2,302",69,"1,561 reviews"
Booking,4,13 June 2024,14 June 2024,16 June 2024,1,2,Carnegie Hotel,"2,072 reviews","₪ 2,386",70,"2,072 reviews"
Booking,4,13 June 2024,14 June 2024,16 June 2024,1,2,Hyatt Place NYC Chelsea,"15,520 reviews","₪ 2,302",71,"15,520 reviews"
Booking,4,13 June 2024,14 June 2024,16 June 2024,1,2,La Quinta by Wyndham New York City Central Park,"4,333 reviews","₪ 1,698",72,"4,333 reviews"
Booking,4,13 June 2024,14 June 2024,16 June 2024,1,2,Moxy NYC Chelsea,"3,274 reviews","₪ 2,111",73,"3,274 reviews"
Booking,4,13 June 2024,14 June 2024,16 June 2024,1,2,Hotel 27 by LuxUrban,605 reviews,"₪ 1,586",74,605 reviews
Booking,4,13 June 2024,14 June 2024,16 June 2024,1,2,"Hotel Shocard Broadway, Times Square","2,370 reviews","₪ 1,658",75,"2,370 reviews"
Booking,4,13 June 2024,14 June 2024,16 June 2024,1,2,The Belvedere Hotel,"5,619 reviews","₪ 1,851",76,"5,619 reviews"
Booking,4,13 June 2024,14 June 2024,16 June 2024,1,2,Hampton Inn by Hilton New York Times Square,727 reviews,"₪ 2,090",77,727 reviews
Booking,4,13 June 2024,14 June 2024,16 June 2024,1,2,SpringHill Suites by Marriott New York Midtown Manhattan/Fifth Avenue,"1,023 reviews","₪ 2,048",78,"1,023 reviews"
Booking,4,13 June 2024,14 June 2024,16 June 2024,1,2,"Candlewood Suites NYC -Times Square, an IHG Hotel","2,002 reviews","₪ 1,616",79,"2,002 reviews"
Booking,4,13 June 2024,14 June 2024,16 June 2024,1,2,"Holiday Inn Wall Street, an IHG Hotel",863 reviews,"₪ 1,637",80,863 reviews
Booking,4,13 June 2024,14 June 2024,16 June 2024,1,2,Best Western Plus Soho Hotel,"1,013 reviews","₪ 2,006",81,"1,013 reviews"
Booking,4,13 June 2024,14 June 2024,16 June 2024,1,2,The Washington by LuxUrban,"8,365 reviews","₪ 1,571",82,"8,365 reviews"
Booking,4,13 June 2024,14 June 2024,16 June 2024,1,2,Fairfield Inn & Suites by Marriott New York Manhattan/Times Square South,"6,788 reviews","₪ 2,175",83,"6,788 reviews"
Booking,4,13 June 2024,14 June 2024,16 June 2024,1,2,The Wall Street Inn,"1,446 reviews","₪ 1,942",84,"1,446 reviews"
Booking,4,13 June 2024,14 June 2024,16 June 2024,1,2,70 Park Avenue Hotel,"1,849 reviews","₪ 1,963",85,"1,849 reviews"
Booking,4,13 June 2024,14 June 2024,16 June 2024,1,2,Fairfield Inn by Marriott New York Manhattan/Financial District,"3,521 reviews","₪ 1,879",86,"3,521 reviews"
Booking,4,13 June 2024,14 June 2024,16 June 2024,1,2,Ace Hotel New York,"1,720 reviews","₪ 2,090",87,"1,720 reviews"
Booking,4,13 June 2024,14 June 2024,16 June 2024,1,2,Archer Hotel New York,973 reviews,"₪ 2,175",88,973 reviews
Booking,4,13 June 2024,14 June 2024,16 June 2024,1,2,M Social Hotel Times Square New York,"10,860 reviews","₪ 2,675",89,"10,860 reviews"
Booking,4,13 June 2024,14 June 2024,16 June 2024,1,2,Embassy Suites By Hilton New York Manhattan Times Square,"4,420 reviews","₪ 2,209",90,"4,420 reviews"
Booking,4,13 June 2024,14 June 2024,16 June 2024,1,2,Courtyard by Marriott New York World Trade Center Area,"2,647 reviews","₪ 1,710",91,"2,647 reviews"
Booking,4,13 June 2024,14 June 2024,16 June 2024,1,2,AC Hotel by Marriott New York Downtown,"1,725 reviews","₪ 1,963",92,"1,725 reviews"
Booking,4,13 June 2024,14 June 2024,16 June 2024,1,2,The Westin New York Grand Central,841 reviews,"₪ 1,963",93,841 reviews
Booking,4,13 June 2024,14 June 2024,16 June 2024,1,2,Hotel 48LEX New York,386 reviews,"₪ 2,129",94,386 reviews
Booking,4,13 June 2024,14 June 2024,16 June 2024,1,2,"Hotel 50 Bowery, part of JdV by Hyatt",921 reviews,"₪ 2,066",95,921 reviews
Booking,4,13 June 2024,14 June 2024,16 June 2024,1,2,"Gild Hall, A Thompson Hotel, by Hyatt",353 reviews,"₪ 2,029",96,353 reviews
Booking,4,13 June 2024,14 June 2024,16 June 2024,1,2,"Dream Midtown, by Hyatt","1,247 reviews","₪ 1,993",97,"1,247 reviews"
Booking,4,13 June 2024,14 June 2024,16 June 2024,1,2,Hyatt House New York/Chelsea,"1,395 reviews","₪ 2,241",98,"1,395 reviews"
Booking,4,13 June 2024,14 June 2024,16 June 2024,1,2,Iroquois New York Times Square,"2,731 reviews","₪ 2,191",99,"2,731 reviews"
Booking,4,13 June 2024,14 June 2024,16 June 2024,1,2,Hotel Mulberry,718 reviews,"₪ 2,048",100,718 reviews
Booking,4,13 June 2024,14 June 2024,16 June 2024,1,2,Residence Inn by Marriott New York Manhattan/Times Square,"6,414 reviews","₪ 2,232",101,"6,414 reviews"
Booking,4,13 June 2024,14 June 2024,16 June 2024,1,2,"The Time New York, part of JdV by Hyatt","1,826 reviews","₪ 1,917",102,"1,826 reviews"
Booking,4,13 June 2024,14 June 2024,16 June 2024,1,2,Hotel Edison Times Square,"15,417 reviews","₪ 2,090",103,"15,417 reviews"
Booking,4,13 June 2024,14 June 2024,16 June 2024,1,2,Paramount Hotel Times Square,"5,562 reviews","₪ 1,963",104,"5,562 reviews"
Booking,4,13 June 2024,14 June 2024,16 June 2024,1,2,Kixby,178 reviews,"₪ 2,221",105,178 reviews
Booking,4,13 June 2024,14 June 2024,16 June 2024,1,2,Hyatt Place New York City/Times Square,"21,715 reviews","₪ 2,260",106,"21,715 reviews"
Booking,4,13 June 2024,14 June 2024,16 June 2024,1,2,HGU New York,"2,054 reviews","₪ 2,056",107,"2,054 reviews"
Booking,4,13 June 2024,14 June 2024,16 June 2024,1,2,Fitzpatrick Grand Central,623 reviews,"₪ 1,955",108,623 reviews
Booking,4,13 June 2024,14 June 2024,16 June 2024,1,2,"Crowne Plaza HY36 Midtown Manhattan, an IHG Hotel",777 reviews,"₪ 2,217",109,777 reviews
Booking,4,13 June 2024,14 June 2024,16 June 2024,1,2,City Club Hotel,"2,146 reviews","₪ 1,442",110,"2,146 reviews"
Booking,4,13 June 2024,14 June 2024,16 June 2024,1,2,Fairfield Inn & Suites by Marriott New York Midtown Manhattan/Penn Station,"5,220 reviews","₪ 2,331",111,"5,220 reviews"
Booking,4,13 June 2024,14 June 2024,16 June 2024,1,2,Hilton New York Fashion District,733 reviews,"₪ 2,090",112,733 reviews
Booking,4,13 June 2024,14 June 2024,16 June 2024,1,2,MOXY NYC Times Square,"7,372 reviews","₪ 2,090",113,"7,372 reviews"
Booking,4,13 June 2024,14 June 2024,16 June 2024,1,2,Hyatt Union Square New York,280 reviews,"₪ 2,164",114,280 reviews
Booking,4,13 June 2024,14 June 2024,16 June 2024,1,2,"33 Hotel, New York City, Seaport",510 reviews,"₪ 3,111",115,510 reviews
Booking,4,13 June 2024,14 June 2024,16 June 2024,1,2,Hyatt Centric Times Square New York,"1,278 reviews","₪ 2,660",116,"1,278 reviews"
Booking,4,13 June 2024,14 June 2024,16 June 2024,1,2,Element Times Square West,"7,366 reviews","₪ 1,851",117,"7,366 reviews"
Booking,4,13 June 2024,14 June 2024,16 June 2024,1,2,Courtyard New York Manhattan/Midtown West,"2,660 reviews","₪ 2,260",118,"2,660 reviews"
Booking,4,13 June 2024,14 June 2024,16 June 2024,1,2,OYO Times Square,"1,849 reviews","₪ 1,735",119,"1,849 reviews"
Booking,4,13 June 2024,14 June 2024,16 June 2024,1,2,Executive Hotel Le Soleil New York,"4,038 reviews","₪ 2,317",120,"4,038 reviews"
Booking,4,13 June 2024,14 June 2024,16 June 2024,1,2,Warwick New York,"6,253 reviews","₪ 2,260",121,"6,253 reviews"
Booking,4,13 June 2024,14 June 2024,16 June 2024,1,2,INNSiDE by Meliá New York Nomad,983 reviews,"₪ 2,145",122,983 reviews
Booking,4,13 June 2024,14 June 2024,16 June 2024,1,2,Tuscany by LuxUrban,"2,438 reviews","₪ 1,707",123,"2,438 reviews"
Booking,4,13 June 2024,14 June 2024,16 June 2024,1,2,The Maritime Hotel,790 reviews,"₪ 2,173",124,790 reviews
Booking,4,13 June 2024,14 June 2024,16 June 2024,1,2,Soho Grand Hotel,"1,766 reviews","₪ 2,862",125,"1,766 reviews"
Booking,4,13 June 2024,14 June 2024,16 June 2024,1,2,Solita Soho Hotel,"1,139 reviews","₪ 1,727",126,"1,139 reviews"
Booking,4,13 June 2024,14 June 2024,16 June 2024,1,2,45 Times Square Hotel,"1,700 reviews","₪ 2,099",127,"1,700 reviews"
Booking,4,13 June 2024,14 June 2024,16 June 2024,1,2,"Hotel Indigo NYC Downtown - Wall Street, an IHG Hotel",920 reviews,"₪ 1,836",128,920 reviews
Booking,4,13 June 2024,14 June 2024,16 June 2024,1,2,Millennium Downtown New York,"5,070 reviews","₪ 2,048",129,"5,070 reviews"
Booking,4,13 June 2024,14 June 2024,16 June 2024,1,2,Omni Berkshire Place,"1,314 reviews","₪ 2,544",130,"1,314 reviews"
Booking,4,13 June 2024,14 June 2024,16 June 2024,1,2,Chelsea Rooms NYC,656 reviews,"₪ 1,561",131,656 reviews
Booking,4,13 June 2024,14 June 2024,16 June 2024,1,2,Hampton Inn Manhattan - Times Square South,"2,402 reviews","₪ 1,963",132,"2,402 reviews"
Booking,4,13 June 2024,14 June 2024,16 June 2024,1,2,The FIDI Hotel,"1,070 reviews","₪ 1,577",133,"1,070 reviews"
Booking,4,13 June 2024,14 June 2024,16 June 2024,1,2,"voco Times Square South New York, an IHG Hotel","3,011 reviews","₪ 1,963",134,"3,011 reviews"
Booking,4,13 June 2024,14 June 2024,16 June 2024,1,2,"Club Quarters Hotel Grand Central, New York","4,496 reviews","₪ 1,802",135,"4,496 reviews"
Booking,4,13 June 2024,14 June 2024,16 June 2024,1,2,Virgin Hotels New York City,994 reviews,"₪ 2,676",136,994 reviews
Booking,4,13 June 2024,14 June 2024,16 June 2024,1,2,Truss Hotel Times Square,130 reviews,"₪ 1,763",137,130 reviews
Booking,4,13 June 2024,14 June 2024,16 June 2024,1,2,LUMA Hotel - Times Square,"3,933 reviews","₪ 2,581",138,"3,933 reviews"
Booking,4,13 June 2024,14 June 2024,16 June 2024,1,2,The Shelburne Sonesta New York,"1,765 reviews","₪ 1,996",139,"1,765 reviews"
Booking,4,13 June 2024,14 June 2024,16 June 2024,1,2,BeHome by LuxUrban,"1,060 reviews","₪ 1,665",140,"1,060 reviews"
Booking,4,13 June 2024,14 June 2024,16 June 2024,1,2,Hampton Inn Manhattan Grand Central,"1,327 reviews","₪ 2,200",141,"1,327 reviews"
Booking,4,13 June 2024,14 June 2024,16 June 2024,1,2,Courtyard New York Manhattan/Times Square,"2,553 reviews","₪ 2,217",142,"2,553 reviews"
Booking,4,13 June 2024,14 June 2024,16 June 2024,1,2,DoubleTree by Hilton Hotel New York City - Chelsea,"2,570 reviews","₪ 2,073",143,"2,570 reviews"
Booking,4,13 June 2024,14 June 2024,16 June 2024,1,2,The Blakely by LuxUrban,"5,350 reviews","₪ 1,766",144,"5,350 reviews"
Booking,4,13 June 2024,14 June 2024,16 June 2024,1,2,The Manhattan at Times Square,"7,550 reviews","₪ 1,866",145,"7,550 reviews"
Booking,4,13 June 2024,14 June 2024,16 June 2024,1,2,Motto By Hilton New York City Times Square,416 reviews,"₪ 2,187",146,416 reviews
Booking,4,13 June 2024,14 June 2024,16 June 2024,1,2,Hilton New York Times Square,763 reviews,"₪ 2,113",147,763 reviews
Booking,4,13 June 2024,14 June 2024,16 June 2024,1,2,Hotel 57 by LuxUrban,"3,520 reviews","₪ 2,035",148,"3,520 reviews"
Booking,4,13 June 2024,14 June 2024,16 June 2024,1,2,Arlo Midtown,"5,873 reviews","₪ 2,513",149,"5,873 reviews"
Booking,4,13 June 2024,14 June 2024,16 June 2024,1,2,DoubleTree by Hilton New York Midtown Fifth Ave,602 reviews,"₪ 2,260",150,602 reviews
Booking,4,13 June 2024,14 June 2024,17 June 2024,1,3,Merrion Row Hotel and Public House,700 reviews,"₪ 3,486",1,700 reviews
Booking,4,13 June 2024,14 June 2024,17 June 2024,1,3,Fairfield Inn & Suites by Marriott New York Manhattan/Fifth Avenue,584 reviews,"₪ 1,972",2,584 reviews
Booking,4,13 June 2024,14 June 2024,17 June 2024,1,3,Broadway Plaza Hotel,878 reviews,"₪ 2,967",3,878 reviews
Booking,4,13 June 2024,14 June 2024,17 June 2024,1,3,Wingate by Wyndham New York Midtown South/5th Ave,"2,096 reviews","₪ 2,358",4,"2,096 reviews"
Booking,4,13 June 2024,14 June 2024,17 June 2024,1,3,Delta Hotels by Marriott New York Times Square,"2,658 reviews","₪ 2,395",5,"2,658 reviews"
Booking,4,13 June 2024,14 June 2024,17 June 2024,1,3,"The New Yorker, A Wyndham Hotel","15,227 reviews","₪ 2,239",6,"15,227 reviews"
Booking,4,13 June 2024,14 June 2024,17 June 2024,1,3,Fairfield Inn by Marriott New York Manhattan/Financial District,"3,521 reviews","₪ 2,150",7,"3,521 reviews"
